출하일자,도,시군,총출하량,판매금액,총면적,식부면적,경작 평수,단위면적 당 판매금액,단위면적 당 출하량
2019-04-03,전남,보성,201.0,1207000.0,1000,600.0,181.49918325367534,6650.167666666667,1.1074430000000002
2019-04-05,전남,보성,123.0,872500.0,1000,600.0,181.49918325367534,4807.184166666667,0.6776890000000001
2019-04-08,전남,보성,200.0,1228000.0,1000,600.0,181.49918325367534,6765.870666666668,1.1019333333333334
2019-04-11,전남,보성,181.0,980500.0,1000,600.0,181.49918325367534,5402.228166666667,0.9972496666666668
2019-04-15,전남,보성,254.0,1635000.0,1000,600.0,181.49918325367534,9008.305,1.3994553333333335
2019-04-18,전남,보성,212.0,1387400.0,1000,600.0,181.49918325367534,7644.111533333334,1.1680493333333335
2019-04-19,전남,보성,81.0,483500.0,1000,600.0,181.49918325367534,2663.9238333333337,0.44628300000000004
2019-04-23,전남,보성,279.0,1372000.0,1000,600.0,181.49918325367534,7559.262666666667,1.5371970000000001
2019-04-26,전남,보성,209.0,1396500.0,1000,600.0,181.49918325367534,7694.249500000001,1.1515203333333335
2019-04-28,전남,보성,238.0,1407000.0,1000,600.0,181.49918325367534,7752.101000000001,1.311300666666667
2019-05-02,전남,보성,227.0,1060500.0,1000,600.0,181.49918325367534,5843.0015,1.2506943333333334
2019-05-05,전남,보성,220.0,1280500.0,1000,600.0,181.49918325367534,7055.128166666667,1.2121266666666668
2019-05-08,전남,보성,269.0,1772500.0,1000,600.0,181.49918325367534,9765.884166666667,1.4821003333333336
2019-05-10,전남,보성,162.0,1013000.0,1000,600.0,181.49918325367534,5581.292333333334,0.8925660000000001
2019-05-13,전남,보성,218.0,764000.0,1000,600.0,181.49918325367534,4209.385333333334,1.2011073333333335
2019-05-16,전남,보성,125.0,444000.0,1000,600.0,181.49918325367534,2446.2920000000004,0.6887083333333334
2019-05-20,전남,보성,67.0,195500.0,1000,600.0,181.49918325367534,1077.1398333333334,0.3691476666666667
2019-05-22,전남,보성,58.0,210800.0,1000,600.0,181.49918325367534,1161.4377333333334,0.3195606666666667
2019-05-27,전남,보성,108.0,324200.0,1000,600.0,181.49918325367534,1786.2339333333334,0.595044
2018-11-20,전남,장성,16.0,346890.0,1800,1300.0,393.24823038296324,882.1145861538462,0.040686769230769235
2018-11-23,전남,장성,84.0,1467540.0,1800,1300.0,393.24823038296324,3731.8413323076925,0.21360553846153849
2018-11-26,전남,장성,83.0,1441500.0,1800,1300.0,393.24823038296324,3665.6236153846157,0.2110626153846154
2018-11-27,전남,장성,100.0,1820661.0,1800,1300.0,393.24823038296324,4629.800872153846,0.2542923076923077
2018-11-28,전남,장성,36.0,598362.0,1800,1300.0,393.24823038296324,1521.5885381538462,0.09154523076923078
2018-11-29,전남,장성,83.0,1204815.0,1800,1300.0,393.24823038296324,3063.751866923077,0.2110626153846154
2018-12-01,전남,장성,156.0,2200938.0,1800,1300.0,393.24823038296324,5596.8160310769235,0.39669600000000005
2018-12-03,전남,장성,182.0,2184756.0,1800,1300.0,393.24823038296324,5555.666449846154,0.46281200000000006
2018-12-04,전남,장성,178.0,1936818.0,1800,1300.0,393.24823038296324,4925.179188,0.45264030769230773
2018-12-05,전남,장성,113.0,1173102.0,1800,1300.0,393.24823038296324,2983.1081473846157,0.28735030769230774
2018-12-06,전남,장성,111.0,1242852.0,1800,1300.0,393.24823038296324,3160.4770320000002,0.2822644615384616
2018-12-07,전남,장성,111.0,1287027.0,1800,1300.0,393.24823038296324,3272.8106589230774,0.2822644615384616
2018-12-08,전남,장성,209.0,2257296.0,1800,1300.0,393.24823038296324,5740.130089846154,0.5314709230769231
2018-12-10,전남,장성,158.0,1643775.0,1800,1300.0,393.24823038296324,4179.993380769231,0.4017818461538462
2018-12-11,전남,장성,164.0,1739565.0,1800,1300.0,393.24823038296324,4423.579982307692,0.41703938461538465
2018-12-12,전남,장성,184.0,2185210.0,1800,1300.0,393.24823038296324,5556.820936923077,0.4678978461538462
2018-12-13,전남,장성,124.0,1471160.0,1800,1300.0,393.24823038296324,3741.046713846154,0.31532246153846155
2018-12-14,전남,장성,113.0,1425595.0,1800,1300.0,393.24823038296324,3625.178423846154,0.28735030769230774
2018-12-15,전남,장성,163.0,2186155.0,1800,1300.0,393.24823038296324,5559.22399923077,0.4144964615384616
2018-12-17,전남,장성,174.0,2546800.0,1800,1300.0,393.24823038296324,6476.316492307693,0.4424686153846154
2018-12-18,전남,장성,258.0,3382260.0,1800,1300.0,393.24823038296324,8600.827006153846,0.6560741538461539
2018-12-19,전남,장성,238.0,3541080.0,1800,1300.0,393.24823038296324,9004.69404923077,0.6052156923076923
2018-12-20,전남,장성,164.0,2960200.0,1800,1300.0,393.24823038296324,7527.560892307693,0.41703938461538465
2018-12-21,전남,장성,71.0,1164755.0,1800,1300.0,393.24823038296324,2961.8823684615386,0.18054753846153848
2018-12-22,전남,장성,216.0,3449480.0,1800,1300.0,393.24823038296324,8771.762295384617,0.5492713846153847
2018-12-24,전남,장성,213.0,2810885.0,1800,1300.0,393.24823038296324,7147.864333076924,0.5416426153846154
2018-12-25,전남,장성,212.0,2421770.0,1800,1300.0,393.24823038296324,6158.374820000001,0.5390996923076924
2018-12-26,전남,장성,205.0,2450755.0,1800,1300.0,393.24823038296324,6232.081445384616,0.5212992307692308
2018-12-27,전남,장성,148.0,1563610.0,1800,1300.0,393.24823038296324,3976.1399523076925,0.3763526153846154
2018-12-28,전남,장성,167.0,1383685.0,1800,1300.0,393.24823038296324,3518.604517692308,0.42466815384615386
2018-12-29,전남,장성,222.0,2287370.0,1800,1300.0,393.24823038296324,5816.605958461539,0.5645289230769232
2018-12-31,전남,장성,161.0,1786745.0,1800,1300.0,393.24823038296324,4543.555093076923,0.40941061538461543
2019-01-01,전남,장성,20.0,187100.0,1800,1300.0,393.24823038296324,475.7809076923077,0.05085846153846154
2019-01-02,전남,장성,197.0,2368395.0,1800,1300.0,393.24823038296324,6022.646300769231,0.5009558461538463
2019-01-02,전남,장성,12.0,157380.0,1800,1300.0,393.24823038296324,400.2052338461539,0.030515076923076926
2019-01-03,전남,장성,109.0,1188425.0,1800,1300.0,393.24823038296324,3022.073357692308,0.2771786153846154
2019-01-05,전남,장성,139.0,1758125.0,1800,1300.0,393.24823038296324,4470.776634615385,0.35346630769230775
2019-01-07,전남,장성,119.0,1057968.0,1800,1300.0,393.24823038296324,2690.331241846154,0.30260784615384617
2019-01-08,전남,장성,127.0,1138599.0,1800,1300.0,393.24823038296324,2895.369672461539,0.3229512307692308
2019-01-11,전남,장성,92.0,790314.0,1800,1300.0,393.24823038296324,2009.7077086153847,0.2339489230769231
2019-01-12,전남,장성,128.0,1266474.0,1800,1300.0,393.24823038296324,3220.545960923077,0.3254941538461539
2019-01-15,전남,장성,144.0,1149015.0,1800,1300.0,393.24823038296324,2921.8567592307695,0.3661809230769231
2019-01-19,전남,장성,75.0,588225.0,1800,1300.0,393.24823038296324,1495.810926923077,0.19071923076923078
2019-01-23,전남,장성,49.0,459327.0,1800,1300.0,393.24823038296324,1168.0332281538463,0.12460323076923079
2019-01-26,전남,장성,62.0,552513.0,1800,1300.0,393.24823038296324,1404.9980580000001,0.15766123076923078
2019-01-30,전남,장성,139.0,1376400.0,1800,1300.0,393.24823038296324,3500.079323076923,0.35346630769230775
2019-02-02,전남,장성,167.0,2231721.0,1800,1300.0,393.24823038296324,5675.094832153846,0.42466815384615386
2019-02-04,전남,장성,181.0,2744988.0,1800,1300.0,393.24823038296324,6980.293331076924,0.46026907692307695
2019-02-08,전남,장성,108.0,858762.0,1800,1300.0,393.24823038296324,2183.765707384616,0.27463569230769236
2019-02-09,전남,장성,183.0,1040298.0,1800,1300.0,393.24823038296324,2645.397791076923,0.4653549230769231
2019-02-11,전남,장성,163.0,1203234.0,1800,1300.0,393.24823038296324,3059.731505538462,0.4144964615384616
2019-02-12,전남,장성,168.0,1282005.0,1800,1300.0,393.24823038296324,3260.0400992307696,0.42721107692307697
2019-02-13,전남,장성,116.0,868248.0,1800,1300.0,393.24823038296324,2207.8878756923077,0.29497907692307695
2019-02-15,전남,장성,191.0,1480467.0,1800,1300.0,393.24823038296324,3764.713698923077,0.4856983076923077
2019-02-16,전남,장성,197.0,1697343.0,1800,1300.0,393.24823038296324,4316.212684153847,0.5009558461538463
2019-02-18,전남,장성,189.0,1357614.0,1800,1300.0,393.24823038296324,3452.3079701538463,0.4806124615384616
2019-02-19,전남,장성,192.0,1234203.0,1800,1300.0,393.24823038296324,3138.4832903076926,0.4882412307692308
2019-02-20,전남,장성,136.0,923304.0,1800,1300.0,393.24823038296324,2347.891048615385,0.3458375384615385
2019-02-22,전남,장성,189.0,1568259.0,1800,1300.0,393.24823038296324,3987.962001692308,0.4806124615384616
2019-02-23,전남,장성,222.0,1860000.0,1800,1300.0,393.24823038296324,4729.836923076923,0.5645289230769232
2019-02-25,전남,장성,186.0,1281447.0,1800,1300.0,393.24823038296324,3258.6211481538467,0.4729836923076923
2019-02-26,전남,장성,169.0,1235319.0,1800,1300.0,393.24823038296324,3141.321192461539,0.429754
2019-02-27,전남,장성,205.0,1424295.0,1800,1300.0,393.24823038296324,3621.872623846154,0.5212992307692308
2019-02-28,전남,장성,109.0,786129.0,1800,1300.0,393.24823038296324,1999.0655755384616,0.2771786153846154
2019-03-01,전남,장성,195.0,1418250.0,1800,1300.0,393.24823038296324,3606.5006538461544,0.49587000000000003
2019-03-02,전남,장성,209.0,1719012.0,1800,1300.0,393.24823038296324,4371.315284307692,0.5314709230769231
2019-03-04,전남,장성,143.0,1178682.0,1800,1300.0,393.24823038296324,2997.2976581538464,0.363638
2019-03-05,전남,장성,183.0,1362822.0,1800,1300.0,393.24823038296324,3465.5515135384617,0.4653549230769231
2019-03-06,전남,장성,148.0,1103538.0,1800,1300.0,393.24823038296324,2806.2122464615386,0.3763526153846154
2019-03-07,전남,장성,149.0,1090704.0,1800,1300.0,393.24823038296324,2773.576371692308,0.3788955384615385
2019-03-08,전남,장성,127.0,960597.0,1800,1300.0,393.24823038296324,2442.7242789230772,0.3229512307692308
2019-03-09,전남,장성,250.0,1927146.0,1800,1300.0,393.24823038296324,4900.584036,0.6357307692307693
2019-03-11,전남,장성,274.0,1797504.0,1800,1300.0,393.24823038296324,4570.914402461539,0.6967609230769232
2019-03-12,전남,장성,295.0,2010567.0,1800,1300.0,393.24823038296324,5112.717222,0.7501623076923077
2019-03-14,전남,장성,160.0,1276146.0,1800,1300.0,393.24823038296324,3245.1411129230773,0.4068676923076923
2019-03-15,전남,장성,161.0,1364775.0,1800,1300.0,393.24823038296324,3470.5178423076927,0.40941061538461543
2019-03-16,전남,장성,225.0,1903989.0,1800,1300.0,393.24823038296324,4841.697566307693,0.5721576923076923
2019-03-18,전남,장성,251.0,2087478.0,1800,1300.0,393.24823038296324,5308.295978769232,0.6382736923076924
2019-03-19,전남,장성,235.0,1527060.0,1800,1300.0,393.24823038296324,3883.1961138461543,0.5975869230769232
2019-03-20,전남,장성,138.0,862482.0,1800,1300.0,393.24823038296324,2193.2253812307695,0.35092338461538464
2019-03-21,전남,장성,211.0,1568166.0,1800,1300.0,393.24823038296324,3987.725509846154,0.5365567692307692
2019-03-22,전남,장성,178.0,1453962.0,1800,1300.0,393.24823038296324,3697.313522769231,0.45264030769230773
2019-03-23,전남,장성,187.0,1563609.0,1800,1300.0,393.24823038296324,3976.1374093846157,0.47552661538461544
2019-03-25,전남,장성,294.0,2121516.0,1800,1300.0,393.24823038296324,5394.851994461539,0.7476193846153847
2019-03-26,전남,장성,275.0,1841772.0,1800,1300.0,393.24823038296324,4683.48452123077,0.6993038461538462
2019-03-28,전남,장성,183.0,1374075.0,1800,1300.0,393.24823038296324,3494.167026923077,0.4653549230769231
2019-03-29,전남,장성,276.0,2252925.0,1800,1300.0,393.24823038296324,5729.0149730769235,0.7018467692307693
2019-03-30,전남,장성,308.0,2490819.0,1800,1300.0,393.24823038296324,6333.961115538462,0.7832203076923078
2019-04-01,전남,장성,259.0,1747935.0,1800,1300.0,393.24823038296324,4444.864248461538,0.658617076923077
2019-04-02,전남,장성,240.0,1387746.0,1800,1300.0,393.24823038296324,3528.9313283076926,0.6103015384615386
2019-04-03,전남,장성,168.0,944322.0,1800,1300.0,393.24823038296324,2401.338205846154,0.42721107692307697
2019-04-04,전남,장성,156.0,933255.0,1800,1300.0,393.24823038296324,2373.1956761538463,0.39669600000000005
2019-04-05,전남,장성,168.0,1095447.0,1800,1300.0,393.24823038296324,2785.637455846154,0.42721107692307697
2019-04-06,전남,장성,299.0,2136024.0,1800,1300.0,393.24823038296324,5431.744722461539,0.7603340000000001
2019-04-08,전남,장성,210.0,1531710.0,1800,1300.0,393.24823038296324,3895.0207061538463,0.5340138461538462
2019-04-09,전남,장성,185.0,1349430.0,1800,1300.0,393.24823038296324,3431.496687692308,0.4704407692307693
2019-04-10,전남,장성,183.0,1090890.0,1800,1300.0,393.24823038296324,2774.0493553846154,0.4653549230769231
2019-04-11,전남,장성,189.0,1277913.0,1800,1300.0,393.24823038296324,3249.6344580000004,0.4806124615384616
2019-04-12,전남,장성,176.0,1352964.0,1800,1300.0,393.24823038296324,3440.4833778461543,0.44755446153846157
2019-04-13,전남,장성,192.0,1436106.0,1800,1300.0,393.24823038296324,3651.9070883076924,0.4882412307692308
2019-04-15,전남,장성,190.0,1289259.0,1800,1300.0,393.24823038296324,3278.4864632307695,0.48315538461538465
2019-04-16,전남,장성,164.0,839232.0,1800,1300.0,393.24823038296324,2134.1024196923076,0.41703938461538465
2019-04-17,전남,장성,183.0,1148643.0,1800,1300.0,393.24823038296324,2920.910791846154,0.4653549230769231
2019-04-19,전남,장성,176.0,1257825.0,1800,1300.0,393.24823038296324,3198.5522192307694,0.44755446153846157
2019-04-20,전남,장성,220.0,1617549.0,1800,1300.0,393.24823038296324,4113.302680153846,0.5594430769230769
2019-04-22,전남,장성,174.0,1027650.0,1800,1300.0,393.24823038296324,2613.2349000000004,0.4424686153846154
2019-04-23,전남,장성,222.0,945066.0,1800,1300.0,393.24823038296324,2403.2301406153847,0.5645289230769232
2019-04-24,전남,장성,99.0,487878.0,1800,1300.0,393.24823038296324,1240.636224923077,0.25174938461538465
2019-04-26,전남,장성,166.0,1037694.0,1800,1300.0,393.24823038296324,2638.7760193846157,0.4221252307692308
2019-04-27,전남,장성,125.0,852066.0,1800,1300.0,393.24823038296324,2166.7382944615388,0.31786538461538466
2019-04-29,전남,장성,114.0,755346.0,1800,1300.0,393.24823038296324,1920.7867744615387,0.2898932307692308
2019-04-30,전남,장성,116.0,830118.0,1800,1300.0,393.24823038296324,2110.926218769231,0.29497907692307695
2019-05-02,전남,장성,188.0,1371843.0,1800,1300.0,393.24823038296324,3488.491222615385,0.4780695384615385
2019-05-02,전남,장성,98.0,227605.0,1800,1300.0,393.24823038296324,578.782006923077,0.24920646153846157
2019-05-04,전남,장성,196.0,1580628.0,1800,1300.0,393.24823038296324,4019.4154172307694,0.49841292307692314
2019-05-06,전남,장성,203.0,1080660.0,1800,1300.0,393.24823038296324,2748.0352523076926,0.5162133846153847
2019-05-08,전남,장성,122.0,522753.0,1800,1300.0,393.24823038296324,1329.3206672307692,0.3102366153846154
2019-05-09,전남,장성,175.0,881454.0,1800,1300.0,393.24823038296324,2241.4697178461543,0.4450115384615385
2019-05-11,전남,장성,307.0,1786809.0,1800,1300.0,393.24823038296324,4543.717840153847,0.7806773846153847
2019-05-13,전남,장성,204.0,930000.0,1800,1300.0,393.24823038296324,2364.9184615384615,0.5187563076923077
2019-05-14,전남,장성,184.0,582924.0,1800,1300.0,393.24823038296324,1482.330891692308,0.4678978461538462
2019-05-15,전남,장성,160.0,579018.0,1800,1300.0,393.24823038296324,1472.3982341538463,0.4068676923076923
2019-05-16,전남,장성,223.0,548700.0,1800,1300.0,393.24823038296324,1395.3018923076925,0.5670718461538462
2019-05-17,전남,장성,104.0,256587.0,1800,1300.0,393.24823038296324,652.4810035384616,0.26446400000000003
2019-05-18,전남,장성,115.0,302436.0,1800,1300.0,393.24823038296324,769.0714836923078,0.29243615384615385
2019-05-20,전남,장성,92.0,275466.0,1800,1300.0,393.24823038296324,700.4888483076924,0.2339489230769231
2019-05-21,전남,장성,112.0,260120.0,1800,1300.0,393.24823038296324,661.4651507692308,0.28480738461538463
2018-11-16,전남,장성,70.0,1433888.0,1400,1400.0,423.4980942585758,3385.8192502857146,0.16529000000000002
2018-11-23,전남,장성,96.0,1966475.0,1400,1400.0,423.4980942585758,4643.4093250000005,0.2266834285714286
2018-11-30,전남,장성,64.0,1310983.0,1400,1400.0,423.4980942585758,3095.605429571429,0.15112228571428574
2018-12-07,전남,장성,361.0,5380402.0,1400,1400.0,423.4980942585758,12704.666379714286,0.852424142857143
2018-12-13,전남,장성,378.0,5633773.0,1400,1400.0,423.4980942585758,13302.947702428572,0.8925660000000001
2018-12-23,전남,장성,356.0,5305881.0,1400,1400.0,423.4980942585758,12528.701007000001,0.8406177142857143
2018-12-31,전남,장성,352.0,5246264.0,1400,1400.0,423.4980942585758,12387.92823657143,0.8311725714285715
2019-01-06,전남,장성,190.0,2480711.0,1400,1400.0,423.4980942585758,5857.667445571429,0.4486442857142858
2019-01-13,전남,장성,175.0,2284865.0,1400,1400.0,423.4980942585758,5395.219083571429,0.413225
2019-01-20,전남,장성,182.0,2376260.0,1400,1400.0,423.4980942585758,5611.028791428572,0.429754
2019-01-30,전남,장성,212.0,2767951.0,1400,1400.0,423.4980942585758,6535.923154142858,0.5005925714285715
2019-02-06,전남,장성,282.0,2457963.0,1400,1400.0,423.4980942585758,5803.952918142858,0.6658825714285714
2019-02-11,전남,장성,275.0,2396950.0,1400,1400.0,423.4980942585758,5659.883792857143,0.6493535714285715
2019-02-20,전남,장성,276.0,2405666.0,1400,1400.0,423.4980942585758,5680.4647591428575,0.6517148571428572
2019-02-28,전남,장성,291.0,2536409.0,1400,1400.0,423.4980942585758,5989.186337285715,0.6871341428571429
2019-03-08,전남,장성,724.0,5543561.0,1400,1400.0,423.4980942585758,13089.93139557143,1.7095708571428572
2019-03-15,전남,장성,735.0,5627787.0,1400,1400.0,423.4980942585758,13288.813046142857,1.7355450000000001
2019-03-22,전남,장성,718.0,5497620.0,1400,1400.0,423.4980942585758,12981.451568571429,1.695403142857143
2019-03-31,전남,장성,722.0,5528248.0,1400,1400.0,423.4980942585758,13053.773027428573,1.704848285714286
2019-04-07,전남,장성,425.0,3345589.0,1400,1400.0,423.4980942585758,7899.891511571429,1.0035464285714286
2019-04-16,전남,장성,436.0,3432181.0,1400,1400.0,423.4980942585758,8104.359964142858,1.0295205714285716
2019-04-23,전남,장성,461.0,3628980.0,1400,1400.0,423.4980942585758,8569.058631428572,1.0885527142857143
2019-04-30,전남,장성,366.0,2881143.0,1400,1400.0,423.4980942585758,6803.201806714286,0.8642305714285715
2019-05-04,전남,장성,305.0,1625708.0,1400,1400.0,423.4980942585758,3838.7610760000002,0.720192142857143
2019-05-13,전남,장성,321.0,1710992.0,1400,1400.0,423.4980942585758,4040.140966857143,0.7579727142857143
2019-05-21,전남,장성,342.0,1822926.0,1400,1400.0,423.4980942585758,4304.449122,0.8075597142857144
2019-05-31,전남,장성,355.0,1892218.0,1400,1400.0,423.4980942585758,4468.067331714286,0.8382564285714287
2019-06-06,전남,장성,207.0,1166332.0,1400,1400.0,423.4980942585758,2754.043089714286,0.4887861428571429
2019-06-12,전남,장성,176.0,991664.0,1400,1400.0,423.4980942585758,2341.602036571429,0.41558628571428574
2018-11-22,전남,화순,14.0,219500.0,1000,1000.0,302.4986387561256,725.6230999999999,0.046281199999999995
2018-11-26,전남,화순,25.0,392000.0,1000,1000.0,302.4986387561256,1295.8736,0.082645
2018-11-29,전남,화순,32.0,452000.0,1000,1000.0,302.4986387561256,1494.2215999999999,0.1057856
2018-12-01,전남,화순,41.0,560500.0,1000,1000.0,302.4986387561256,1852.9008999999999,0.13553779999999999
2018-12-04,전남,화순,165.0,1834800.0,1000,1000.0,302.4986387561256,6065.4818399999995,0.545457
2018-12-05,전남,화순,90.0,913500.0,1000,1000.0,302.4986387561256,3019.8482999999997,0.297522
2018-12-06,전남,화순,70.0,809500.0,1000,1000.0,302.4986387561256,2676.0451,0.23140599999999997
2018-12-08,전남,화순,264.0,2740000.0,1000,1000.0,302.4986387561256,9057.892,0.8727311999999999
2018-12-10,전남,화순,1218.0,13917545.0,1000,1000.0,302.4986387561256,46008.620261,4.0264644
2018-12-11,전남,화순,196.0,1976000.0,1000,1000.0,302.4986387561256,6532.2608,0.6479368
2018-12-17,전남,화순,963.0,11137465.0,1000,1000.0,302.4986387561256,36818.231797,3.1834854
2018-12-24,전남,화순,1541.0,16209149.0,1000,1000.0,302.4986387561256,53584.204764199996,5.094237799999999
2018-12-31,전남,화순,1718.0,15280689.0,1000,1000.0,302.4986387561256,50514.901696199995,5.6793644
2019-01-07,전남,화순,1678.0,13483869.0,1000,1000.0,302.4986387561256,44574.9741402,5.5471324
2019-01-14,전남,화순,2301.0,18228752.0,1000,1000.0,302.4986387561256,60260.608361599996,7.6066458
2019-01-21,전남,화순,1409.0,11307004.0,1000,1000.0,302.4986387561256,37378.693823199996,4.6578722
2019-02-02,전남,화순,1265.0,12184248.0,1000,1000.0,302.4986387561256,40278.6870384,4.181837
2019-02-04,전남,화순,1201.0,10453426.0,1000,1000.0,302.4986387561256,34556.9356708,3.9702658
2019-02-11,전남,화순,1899.0,14050032.0,1000,1000.0,302.4986387561256,46446.595785599995,6.277714199999999
2019-02-18,전남,화순,1809.0,13418861.0,1000,1000.0,302.4986387561256,44360.0706938,5.980192199999999
2019-02-25,전남,화순,2256.0,13341226.0,1000,1000.0,302.4986387561256,44103.4249108,7.4578847999999995
2019-03-04,전남,화순,1894.0,9636825.0,1000,1000.0,302.4986387561256,31857.416084999997,6.2611852
2019-03-11,전남,화순,1341.0,7734717.0,1000,1000.0,302.4986387561256,25569.4274586,4.4330777999999995
2019-03-18,전남,화순,1387.0,7370000.0,1000,1000.0,302.4986387561256,24363.746,4.5851446
2019-03-25,전남,화순,2592.0,11576400.0,1000,1000.0,302.4986387561256,38269.263119999996,8.5686336
2019-04-01,전남,화순,1892.0,8167290.0,1000,1000.0,302.4986387561256,26999.427281999997,6.2545736
2019-04-08,전남,화순,1935.0,8540603.0,1000,1000.0,302.4986387561256,28233.525397399997,6.396723
2019-04-15,전남,화순,1766.0,7430641.0,1000,1000.0,302.4986387561256,24564.213017799997,5.838042799999999
2019-04-22,전남,화순,1584.0,6850600.0,1000,1000.0,302.4986387561256,22646.71348,5.236387199999999
2019-04-29,전남,화순,1471.0,6562566.0,1000,1000.0,302.4986387561256,21694.5306828,4.8628317999999995
2019-05-06,전남,화순,1196.0,6012479.0,1000,1000.0,302.4986387561256,19876.0530782,3.9537367999999997
2019-05-20,전남,화순,1796.0,6225112.0,1000,1000.0,302.4986387561256,20578.9752496,5.9372168
2018-11-23,전남,화순,1000.0,12000000.0,1300,1210.0,366.02335289491197,32784.79338842975,2.7320661157024793
2018-11-26,전남,화순,43.0,619200.0,1300,1210.0,366.02335289491197,1691.6953388429752,0.11747884297520661
2018-11-26,전남,화순,6.0,65400.0,1300,1210.0,366.02335289491197,178.67712396694216,0.016392396694214877
2018-11-26,전남,화순,3.0,25200.0,1300,1210.0,366.02335289491197,68.84806611570248,0.008196198347107438
2018-12-10,전남,화순,254.0,3072162.0,1300,1210.0,366.02335289491197,8393.34970214876,0.6939447933884297
2018-12-10,전남,화순,19.0,132912.0,1300,1210.0,366.02335289491197,363.12437157024794,0.05190925619834711
2018-12-10,전남,화순,8.0,43741.0,1300,1210.0,366.02335289491197,119.50330396694216,0.021856528925619834
2018-12-10,전남,화순,26.0,641543.0,1300,1210.0,366.02335289491197,1752.7378920661158,0.07103371900826447
2018-12-10,전남,화순,270.0,2308414.0,1300,1210.0,366.02335289491197,6306.739670413223,0.7376578512396694
2018-12-10,전남,화순,37.0,251079.0,1300,1210.0,366.02335289491197,685.9644282644629,0.10108644628099174
2018-12-17,전남,화순,469.0,5806924.0,1300,1210.0,366.02335289491197,15864.900296859505,1.281339008264463
2018-12-17,전남,화순,328.0,2575239.0,1300,1210.0,366.02335289491197,7035.723211735537,0.8961176859504132
2018-12-17,전남,화순,173.0,1301379.0,1300,1210.0,366.02335289491197,3555.453469586777,0.4726474380165289
2018-12-17,전남,화순,48.0,323146.0,1300,1210.0,366.02335289491197,882.8562370247934,0.131139173553719
2018-12-17,전남,화순,14.0,84923.0,1300,1210.0,366.02335289491197,232.01525074380166,0.038248925619834714
2018-12-24,전남,화순,654.0,4868448.0,1300,1210.0,366.02335289491197,13300.921816859505,1.7867712396694215
2018-12-24,전남,화순,354.0,2094500.0,1300,1210.0,366.02335289491197,5722.312479338843,0.9671514049586777
2018-12-24,전남,화순,210.0,1063634.0,1300,1210.0,366.02335289491197,2905.918410909091,0.5737338842975207
2018-12-24,전남,화순,111.0,396105.0,1300,1210.0,366.02335289491197,1082.1850487603306,0.30325933884297523
2018-12-24,전남,화순,326.0,3314880.0,1300,1210.0,366.02335289491197,9056.471325619836,0.8906535537190082
2018-12-24,전남,화순,1.0,31200.0,1300,1210.0,366.02335289491197,85.24046280991736,0.0027320661157024793
2018-12-31,전남,화순,30.0,338459.0,1300,1210.0,366.02335289491197,924.6923654545454,0.08196198347107438
2018-12-31,전남,화순,435.0,3094794.0,1300,1210.0,366.02335289491197,8455.181822479339,1.1884487603305784
2018-12-31,전남,화순,31.0,88951.0,1300,1210.0,366.02335289491197,243.02001305785126,0.08469404958677686
2018-12-31,전남,화순,223.0,1074730.0,1300,1210.0,366.02335289491197,2936.2334165289258,0.6092507438016529
2018-12-31,전남,화순,85.0,393324.0,1300,1210.0,366.02335289491197,1074.587172892562,0.23222561983471074
2019-01-07,전남,화순,23.0,222465.0,1300,1210.0,366.02335289491197,607.789088429752,0.06283752066115703
2019-01-07,전남,화순,332.0,2210989.0,1300,1210.0,366.02335289491197,6040.568129090909,0.9070459504132231
2019-01-07,전남,화순,38.0,191895.0,1300,1210.0,366.02335289491197,524.2698272727273,0.10381851239669422
2019-01-07,전남,화순,290.0,1236271.0,1300,1210.0,366.02335289491197,3377.57410892562,0.792299173553719
2019-01-07,전남,화순,124.0,479541.0,1300,1210.0,366.02335289491197,1310.1377171900826,0.3387761983471074
2019-01-14,전남,화순,48.0,424240.0,1300,1210.0,366.02335289491197,1159.05172892562,0.131139173553719
2019-01-14,전남,화순,76.0,528514.0,1300,1210.0,366.02335289491197,1443.93519107438,0.20763702479338844
2019-01-14,전남,화순,41.0,236126.0,1300,1210.0,366.02335289491197,645.1118436363637,0.11201471074380165
2019-01-14,전남,화순,57.0,202635.0,1300,1210.0,366.02335289491197,553.612217355372,0.15572776859504134
2019-01-14,전남,화순,28.0,83169.0,1300,1210.0,366.02335289491197,227.2232067768595,0.07649785123966943
2019-01-14,전남,화순,19.0,128114.0,1300,1210.0,366.02335289491197,350.01591834710746,0.05190925619834711
2019-01-21,전남,화순,143.0,1252846.0,1300,1210.0,366.02335289491197,3422.8581047933885,0.39068545454545456
2019-01-21,전남,화순,23.0,591845.0,1300,1210.0,366.02335289491197,1616.959670247934,0.06283752066115703
2019-01-21,전남,화순,128.0,926886.0,1300,1210.0,366.02335289491197,2532.3138337190085,0.34970446280991735
2019-01-21,전남,화순,10.0,59931.0,1300,1210.0,366.02335289491197,163.7354543801653,0.027320661157024796
2019-01-21,전남,화순,16.0,53449.0,1300,1210.0,366.02335289491197,146.02620181818182,0.04371305785123967
2019-01-21,전남,화순,9.0,22323.0,1300,1210.0,366.02335289491197,60.98791190082645,0.024588595041322315
2019-02-02,전남,화순,209.0,2012261.0,1300,1210.0,366.02335289491197,5497.630094049587,0.5710018181818182
